1976,0,0,238,103592,107652,87552,1,1
1976,0,0,499,139383,41304,26556,0,1
1976,0,0,462,56519,97236,94140,0,1
1976,0,0,254,37078,28260,24672,0,1
1976,0,0,247,31194,41124,22980,0,1
1976,0,1,245,48510,47520,20256,1,1
1976,0,0,245,27832,72900,72900,0,1
1976,0,0,462,217206,124296,108660,0,1
1976,0,0,254,120115,114228,123360,0,1
1976,0,0,247,248539,73584,50016,0,1
1976,0,0,462,160382,50160,44256,0,1
1976,0,1,499,72267,39540,39540,0,1
1976,0,0,462,92945,35676,35400,0,1
1976,0,0,462,82914,142356,83328,0,1
1976,0,0,499,169607,81876,60192,0,1
1976,0,0,462,381651,112116,88512,1,1
1976,0,0,254,104602,49344,41124,0,1
1976,0,1,245,139514,100980,92880,0,1
1976,0,0,462,311566,47208,29508,0,1
1976,0,0,462,108439,93204,93204,1,1
1976,0,0,245,85584,44556,39156,1,1
1976,0,0,462,60753,74568,74568,0,1
1976,0,0,247,89133,119580,103980,1,1
1976,0,0,462,120091,112776,112776,0,1
1976,0,1,247,141201,163776,118284,0,1
1976,0,1,254,198927,87600,69132,0,1
1976,0,0,245,129175,33252,20664,0,1
1976,0,0,254,52245,16452,13704,0,1
1976,0,0,462,82914,61956,61956,0,1
1976,0,0,254,185682,161472,148584,0,1
1976,0,0,462,128541,118020,118020,0,1
1976,0,0,247,56519,76032,59784,0,1
1976,0,0,245,97167,51408,40908,0,1
1976,0,1,254,91089,44268,43860,0,1
1976,0,0,238,130660,55848,47472,0,1
1976,0,0,254,38479,47976,32892,0,1
1976,0,0,254,288260,64644,44856,1,1
1976,0,0,247,122202,71040,59784,0,1
1976,0,0,462,583931,260964,214368,1,1
1976,0,0,499,56519,32460,32460,0,1
1976,0,0,245,207141,59376,27708,0,1
1976,0,0,462,132745,86988,62136,0,1
1976,0,0,462,276311,94416,77592,0,1
1976,0,0,245,195905,135000,126900,0,1
1976,0,0,247,28687,45960,16224,0,1
1976,0,0,247,100470,54072,54072,0,1
1976,0,0,254,91089,53676,52776,0,1
1976,0,0,245,284134,80544,48060,0,1
1976,0,0,499,107545,57600,38832,0,1
1976,0,0,247,123591,51912,50556,0,1
1976,0,1,499,164368,53112,44256,1,1
1976,0,0,462,309276,171492,93204,0,1
1976,0,0,462,123423,112440,106836,0,1
1976,0,1,247,268264,82020,50280,1,1
1976,0,0,462,56519,51264,27960,0,1
1976,0,1,245,120436,53748,30348,1,1
1976,0,0,238,65521,16284,8892,0,1
1976,0,0,254,13499,21936,16452,0,1
1976,0,0,462,238918,66972,54876,1,1
1976,0,0,247,26625,13728,10812,0,1
1976,0,0,254,86397,26040,20556,1,1
1976,0,0,245,205587,94500,81000,0,1
1976,0,0,254,13499,43584,17544,0,1
1976,0,1,245,320979,63336,26388,1,1
1976,0,0,247,208008,54588,44196,1,1
1976,0,0,247,312832,65208,32448,1,1
1976,0,0,499,213718,77148,65088,0,1
1976,0,0,499,392516,266544,157788,0,1
1976,0,0,254,77197,53436,52776,0,1
1976,0,0,462,86159,136692,136692,0,1
1976,0,0,462,133468,91992,62136,0,1
1976,0,0,238,166533,53736,38400,1,1
1976,0,0,247,133323,66624,51336,0,1
1976,0,1,247,69320,63684,38988,1,1
1976,0,0,254,46666,15996,13356,0,1
1976,0,0,238,177324,109440,64068,0,1
1976,0,1,238,126244,390972,390972,0,1
1976,0,0,462,97600,67860,67860,0,1
1976,0,0,462,180162,95952,73764,1,1
1976,0,0,462,82579,56052,56052,0,1
1976,0,0,499,1050029,320088,169320,1,1
1976,0,0,247,535905,214416,170460,0,1
1976,0,0,462,118169,130488,46596,0,1
1976,0,1,245,164928,196020,165588,0,1
1976,0,0,247,60791,32580,28392,0,1
1976,0,0,462,408343,104004,73764,1,1
1976,0,1,254,53079,53460,53460,0,1
1976,0,0,254,107076,33720,27408,0,1
1976,0,0,247,32401,57972,57192,0,1
1976,0,0,245,229559,81132,27708,0,1
1976,0,0,232,159827,41508,36972,0,1
1976,0,0,462,235305,92580,77052,0,1
1976,0,0,232,62998,29520,15528,0,1
1976,0,1,238,249696,120588,55152,1,1
1976,0,0,254,79243,89724,52056,0,1
1976,0,0,462,75922,87684,29508,0,1
1976,0,1,254,116526,101436,101436,1,1
1976,0,0,462,252657,91560,44952,0,1
1976,0,0,254,82709,46656,49344,0,1
1976,0,0,238,87844,55848,55848,0,1
1976,0,0,499,119623,61044,51732,1,1
1976,0,1,238,69087,70872,37704,0,1
1976,0,1,254,53718,148668,95892,0,1
1976,0,1,247,194247,114924,84828,1,1
1976,0,1,245,256291,144456,72900,0,1
1976,0,1,254,53718,137424,220020,0,1
1976,0,0,247,197591,51552,40548,0,1
1976,0,0,462,423818,137340,107544,1,1
1976,0,0,254,162736,56736,47496,1,1
1976,0,0,462,185935,129456,100968,1,1
1976,0,0,462,368214,141984,117120,1,1
1976,0,1,245,77197,127980,127980,0,1
1976,0,0,462,86569,97368,75240,0,1
1976,0,0,462,558358,292092,248004,0,1
1976,0,0,254,18068,28212,26832,0,1
1976,0,1,245,136294,25356,16656,0,1
1976,0,0,238,211993,113880,71544,0,1
1976,0,0,462,104710,263268,194724,0,1
1976,0,0,245,53079,56436,27000,0,1
1976,0,1,254,247098,86604,72888,1,1
1976,0,1,245,108529,115836,115836,0,1
1976,0,1,254,72064,38184,21936,0,1
1976,0,0,254,102631,224796,224796,0,1
1976,0,0,499,418093,179976,147516,1,1
1976,0,0,499,71417,114624,109164,0,1
1976,0,0,254,91113,68316,39576,0,1
1976,0,0,247,87844,60528,25824,1,1
1976,0,0,499,388651,90096,62136,0,1
1976,0,0,245,269054,85764,63336,0,1
1976,0,0,245,150446,67740,65976,1,1
1976,0,0,232,67607,38352,36876,0,1
1976,0,1,247,126486,74856,1678416,0,1
1976,0,0,238,112594,48528,40044,1,1
1976,0,0,238,77197,27924,27924,0,1
1976,0,0,238,86749,61524,53388,0,1
1976,0,0,245,4569,40632,32400,0,1
1976,0,0,462,282615,97092,44256,0,1
1976,0,0,254,145406,35964,21936,1,1
1976,0,0,245,81431,50928,24540,0,1
1976,0,0,245,46293,54204,54204,0,1
1976,0,0,462,245929,46596,31068,1,1
1976,0,0,254,105947,49344,43860,1,1
1976,0,0,238,141166,60048,41892,0,1
1976,0,1,254,143700,65760,56520,0,1
1976,0,0,462,148449,74568,74568,0,1
1976,0,0,238,117120,92916,85740,0,1
1976,0,0,247,266668,75696,62184,1,1
1976,0,0,499,240819,116544,97368,0,1
1976,0,1,462,125548,132768,88512,0,1
1976,0,0,245,174659,51324,43404,1,1
1976,0,1,247,304962,1353972,1255104,1,1
1976,0,0,462,530091,208152,164664,0,1
1976,0,1,254,346068,125232,97632,0,1
1976,0,0,462,72267,44256,22128,0,1
1976,0,0,462,112349,74568,74568,0,1
1976,0,0,462,27832,43500,37284,0,1
1976,0,0,462,73946,61956,61956,0,1
1976,0,0,462,92320,324540,271440,0,1
1976,0,0,254,73049,30156,30156,0,1
1976,0,1,462,736154,148872,86736,1,1
1976,0,1,254,64259,80640,65964,0,1
1976,0,0,245,72267,62016,43536,0,1
1976,0,0,462,103760,105708,82104,0,1
1976,0,0,247,23206,37044,18924,0,1
1976,0,1,462,147521,189516,186408,0,1
1976,0,0,247,492635,220956,178068,1,1
1976,0,1,254,258615,59112,26388,1,1
1976,0,1,245,207922,54060,45960,0,1
1976,0,0,462,27832,50232,24852,0,1
1976,0,0,238,143976,52752,44316,0,1
1976,0,0,245,48510,23244,18468,0,1
1976,0,0,238,103078,48732,45936,1,1
1976,0,1,462,486477,171336,93204,1,1
1976,0,0,462,366874,80136,38352,1,1
1976,0,0,462,67698,79224,76116,0,1
1976,0,0,238,186440,90228,84888,0,1
1976,0,1,462,85291,250680,397452,0,1
1976,0,0,238,72267,112764,112764,0,1
1976,0,0,238,261108,205908,183624,1,1
1976,0,1,247,50147,61452,40548,1,1
1976,0,0,232,149295,51264,43500,0,1
1976,0,0,245,80160,92724,95928,0,1
1976,0,1,247,168515,53004,45204,1,1
1976,0,0,245,89179,126420,102876,0,1
1976,0,1,254,177595,74184,49512,0,1
1976,0,0,499,635617,315276,209472,1,1
1976,0,0,245,118837,143400,98952,0,1
1976,0,0,499,118169,128400,128556,0,1
1976,0,0,245,135307,43476,27000,0,1
1976,0,0,499,303157,73764,56052,1,1
1976,0,0,247,194910,44196,23400,0,1
1976,0,1,254,77197,21876,21468,0,1
1976,0,1,254,73869,81276,79164,0,1
1976,0,1,254,45066,17952,13848,0,1
1976,0,0,238,58690,49380,29364,0,1
1976,0,0,462,180451,77664,66792,1,1
1976,0,0,238,254409,115788,66048,0,1
1976,0,0,254,119686,83388,39108,0,1
1976,0,0,247,12556,20172,12168,0,1
1976,0,1,462,266531,134976,99576,0,1
1976,0,1,238,180086,165420,147264,1,1
1976,0,0,499,302679,139800,121164,0,1
1976,0,0,499,499133,214212,86832,0,1
1976,0,0,238,53079,31200,27000,0,1
1976,0,0,247,72482,21624,21624,1,1
1976,0,0,238,90059,32232,29688,0,1
1976,0,0,245,86520,53124,43536,0,1
1976,0,0,245,170582,59964,32400,0,1
1976,0,0,462,48510,57780,53844,0,1
1976,0,0,247,648850,154860,97332,0,1
1976,0,0,247,132052,78696,74640,0,1
1976,0,1,238,74295,39096,30156,1,1
1976,0,0,238,11001,31836,30720,0,1
1976,0,0,462,268511,141624,120972,0,1
1976,0,1,462,225251,110292,66024,0,1
1976,0,0,247,58002,27732,25140,1,1
1976,0,0,462,127189,82608,82608,0,1
1976,0,0,238,247534,122880,111708,0,1
1976,0,0,247,259627,58128,45960,1,1
1976,0,0,462,151391,265032,147516,0,1
1976,0,0,499,71417,66384,61956,0,1
1976,0,0,247,152991,94620,94620,0,1
1976,0,0,462,57069,67860,59004,0,1
1976,0,1,499,439903,429360,278988,1,1
1976,0,1,238,276734,2792640,2826132,0,1
1976,0,0,238,73261,73284,73308,0,1
1976,0,0,238,356326,117768,97740,0,1
1976,0,0,462,46276,29508,29508,0,1
1976,0,1,254,221373,65796,54828,0,1
1976,0,1,462,337075,160932,136692,1,1
1976,0,1,499,276714,99420,83880,1,1
1976,0,0,499,27832,65556,60576,0,1
1976,0,0,462,561816,135144,85440,0,1
1976,0,0,247,58002,25992,19500,0,1
1976,0,0,245,173727,80544,68856,1,1
1976,0,0,247,56519,27036,27036,0,1
1976,0,1,254,210671,87396,50712,1,1
1976,0,0,238,191216,198408,190404,0,1
1976,0,0,462,78819,53112,53112,1,1
1976,0,0,462,296411,91464,73764,0,1
1976,0,1,245,388369,259932,233544,0,1
1976,0,0,254,27832,54096,31668,0,1
1976,0,0,462,106159,123912,123912,0,1
1976,0,0,462,56519,70224,70224,0,1
1976,0,0,462,70411,56652,56652,1,1
1976,0,1,245,89253,63240,55512,1,1
1976,0,0,462,96923,114636,49704,0,1
1976,0,0,254,92909,18288,18288,0,1
1976,0,1,247,213775,162864,129348,1,1
1976,0,0,462,118853,319680,55920,1,1
1976,0,1,254,129586,503544,502416,0,1
1976,0,0,462,136584,112116,112116,0,1
1976,0,1,462,147184,63432,59004,0,1
1976,0,0,247,58002,41592,38988,0,1
1976,0,0,462,112044,44256,44256,1,1
1976,0,0,232,186503,117036,71460,0,1
1976,0,0,247,39938,40176,26652,0,1
1976,0,0,247,120522,50244,43752,1,1
1976,0,0,245,226314,52116,20256,0,1
1976,0,0,238,166613,169800,167556,0,1
1976,0,0,499,562629,250788,206532,1,1
1976,0,0,247,55771,47076,41304,0,1
1976,0,1,254,277936,122700,101592,1,1
1976,0,0,462,296495,64908,44256,0,1
1976,0,0,247,277236,100248,47316,0,1
1976,0,1,247,153079,136932,100572,1,1
1976,0,0,462,88529,93204,62136,0,1
1976,0,0,499,74362,178500,178500,0,1
1976,0,0,238,132204,41892,36300,1,1
1976,0,0,499,147275,118512,103260,0,1
1976,0,1,254,108494,39240,31668,1,1
1976,0,1,245,816623,447156,208476,0,1
1976,0,0,247,96600,72048,70020,1,1
1976,0,0,247,4569,23028,18384,0,1
1976,0,0,247,247867,232008,219012,1,1
1976,0,0,247,48510,42180,39468,1,1
1976,0,0,254,176795,82020,46608,0,1
1976,0,0,238,266837,198408,182184,1,1
1976,0,1,245,220803,59028,32400,0,1
1976,0,0,238,197372,616116,608100,0,1
1976,0,0,254,89008,16728,12336,0,1
1976,0,0,238,186044,40044,32028,0,1
1976,0,0,462,92945,118056,93204,0,1
1976,0,0,245,122070,136584,132180,0,1
1976,0,0,247,130576,50952,37956,1,1
1976,0,0,238,84364,63948,62832,0,1
1976,0,1,247,147607,34908,21912,0,1
1976,0,0,247,194288,67584,31200,1,1
1976,0,0,245,44456,63420,22980,0,1
1976,0,0,462,191407,72288,56052,0,1
1976,0,0,254,91111,63048,63048,0,1
1976,0,0,254,66971,42024,40848,0,1
1976,0,1,245,107516,133320,76788,1,1
1976,0,0,238,32401,36024,36024,0,1
1976,0,0,247,115656,56100,52044,1,1
1976,0,0,238,32401,66744,41892,0,1
1976,0,0,245,103592,39180,39180,0,1
